row col colors level time
4 13 3 2 1.709323364376101
4 13 4 2 1.697093233643761
4 13 5 2 1.5969709323364376
4 14 2 2 1.0859697093233642
4 14 3 2 2.2108596970932335
4 14 4 2 2.2121085969709324
4 14 5 2 1.8121210859697094
5 2 2 2 0.038121210859697094
5 2 3 2 0.03038121210859697
5 2 4 2 0.030303812121085967
5 2 5 2 0.030303038121210858
5 3 2 2 0.0703030303812121
5 3 3 2 0.08070303030381211
5 3 4 2 0.09080703030303812
5 3 5 2 0.06090807030303038
5 4 2 2 0.09060908070303031
5 4 3 2 0.17090609080703031
5 4 4 2 0.1617090609080703
5 4 5 2 0.1316170906090807
5 5 2 2 0.1713161709060908
5 5 3 2 0.2617131617090609
5 5 4 2 0.2726171316170906
5 5 5 2 0.20272617131617088
5 6 2 2 0.2320272617131617
5 6 3 2 0.4223202726171316
5 6 4 2 0.3942232027261713
5 6 5 2 0.3739422320272617
5 7 2 2 0.3037394223202726
5 7 3 2 0.5530373942232027
5 7 4 2 0.5955303739422321
5 7 5 2 0.5359553037394224
5 8 2 2 0.4253595530373942
5 8 3 2 0.8142535955303739
5 8 4 2 0.7781425359553037
5 8 5 2 0.7077814253595531
5 9 2 2 0.5370778142535956
5 9 3 2 1.0353707781425359
5 9 4 2 1.1203537077814254
5 9 5 2 0.9012035370778142
5 10 2 2 0.699012035370778
5 10 3 2 1.3569901203537078
5 10 4 2 1.4235699012035372
5 10 5 2 1.2642356990120354
5 11 2 2 0.7826423569901203
5 11 3 2 1.6778264235699012
5 11 4 2 1.786778264235699
5 11 5 2 1.5978677826423568
5 12 2 2 1.0759786778264235
5 12 3 2 2.200759786778264
5 12 4 2 2.2620075978677825
5 12 5 2 2.0126200759786776
5 13 2 2 1.2301262007597868
5 13 3 2 2.662301262007598
5 13 4 2 2.626623012620076
5 13 5 2 2.546266230126201
5 14 2 2 1.455462662301262
5 14 3 2 2.9845546266230127
5 14 4 2 3.3498455462662298
5 14 5 2 3.0534984554626625
6 2 2 2 0.07053498455462663
6 2 3 2 0.060705349845546264
6 2 4 2 0.05060705349845547
6 2 5 2 0.040506070534984555
6 3 2 2 0.09040506070534984
6 3 3 2 0.11090405060705351
6 3 4 2 0.13110904050607053
6 3 5 2 0.0913110904050607
6 4 2 2 0.1409131109040506
6 4 3 2 0.2214091311090405
6 4 4 2 0.2222140913110904
6 4 5 2 0.17222214091311092
6 5 2 2 0.22172222140913111
6 5 3 2 0.3722172222140913
6 5 4 2 0.3937221722221409
6 5 5 2 0.3439372217222214
6 6 2 2 0.31343937221722223
6 6 3 2 0.5731343937221722
6 6 4 2 0.5957313439372217
6 6 5 2 0.49595731343937216
6 7 2 2 0.41495957313439374
6 7 3 2 0.834149595731344
6 7 4 2 0.8483414959573135
6 7 5 2 0.7784834149595732
6 8 2 2 0.5577848341495958
6 8 3 2 1.125577848341496
6 8 4 2 1.181255778483415
6 8 5 2 1.1018125577848341
6 9 2 2 0.7210181255778483
6 9 3 2 1.5472101812557784
6 9 4 2 1.6554721018125576
6 9 5 2 1.4965547210181256
6 10 2 2 0.9349655472101813
6 10 3 2 1.949349655472102
6 10 4 2 2.089493496554721
6 10 5 2 1.9208949349655473
6 11 2 2 1.1892089493496554
6 11 3 2 2.4818920894934964
6 11 4 2 2.714818920894935
6 11 5 2 2.4671481892089493
6 12 2 2 1.3646714818920895
6 12 3 2 3.2136467148189207
6 12 4 2 3.4021364671481895
6 12 5 2 3.0240213646714817
6 13 2 2 1.6102402136467149
6 13 3 2 3.636102402136467
6 13 4 2 4.126361024021365
6 13 5 2 3.911263610240214
6 14 2 2 1.979112636102402
6 14 3 2 4.669791126361024
6 14 4 2 4.7866979112636105
6 14 5 2 4.5778669791126365
7 2 2 2 0.09577866979112637
7 2 3 2 0.07095778669791127
7 2 4 2 0.060709577866979114
7 2 5 2 0.060607095778669795
7 3 2 2 0.12060607095778669
7 3 3 2 0.1712060607095779
7 3 4 2 0.15171206060709577
7 3 5 2 0.13151712060607096
7 4 2 2 0.17131517120606068
7 4 3 2 0.2817131517120606
7 4 4 2 0.3228171315171206
7 4 5 2 0.2832281713151712
7 5 2 2 0.30283228171315174
7 5 3 2 0.5030283228171315
7 5 4 2 0.5150302832281713
7 5 5 2 0.4551503028322817
7 6 2 2 0.4245515030283228
7 6 3 2 0.7842455150302833
7 6 4 2 0.7478424551503028
7 6 5 2 0.737478424551503
7 7 2 2 0.547374784245515
7 7 3 2 1.0854737478424552
7 7 4 2 1.1908547374784246
7 7 5 2 1.0919085473747843
7 8 2 2 0.6809190854737479
7 8 3 2 1.5668091908547377
7 8 4 2 1.7356680919085474
7 8 5 2 1.5273566809190857
7 9 2 2 0.9452735668091908
7 9 3 2 2.039452735668092
7 9 4 2 2.150394527356681
7 9 5 2 2.011503945273567
7 10 2 2 1.4001150394527357
7 10 3 2 2.724001150394528
7 10 4 2 3.0472400115039453
7 10 5 2 2.5904724001150394
7 11 2 2 1.4759047240011502
7 11 3 2 3.3047590472400117
7 11 4 2 3.6230475904724
7 11 5 2 3.416230475904724
7 12 2 2 1.7741623047590473
7 12 3 2 3.9477416230475906
7 12 4 2 4.559477416230476
7 12 5 2 4.715594774162305
7 13 2 2 2.207155947741623
7 13 3 2 4.9520715594774165
7 13 4 2 5.319520715594774
7 13 5 2 5.833195207155947
7 14 2 2 2.5483319520715595
7 14 3 2 5.945483319520715
7 14 4 2 6.439454833195207
7 14 5 2 6.4343945483319525
8 2 2 2 0.14434394548331952
8 2 3 2 0.08144343945483319
8 2 4 2 0.08081443439454833
8 2 5 2 0.06080814434394548
8 3 2 2 0.16060808144343944
8 3 3 2 0.2216060808144344
8 3 4 2 0.20221606080814436
8 3 5 2 0.18202216060808143
8 4 2 2 0.23182022160608082
8 4 3 2 0.38231820221606083
8 4 4 2 0.37382318202216064
8 4 5 2 0.3437382318202216
8 5 2 2 0.34343738231820226
8 5 3 2 0.643434373823182
8 5 4 2 0.6864343437382319
8 5 5 2 0.6168643434373823
8 6 2 2 0.5161686434343739
8 6 3 2 1.0351616864343436
8 6 4 2 1.0303516168643434
8 6 5 2 1.0103035161686436
8 7 2 2 0.7101030351616865
8 7 3 2 1.477101030351617
8 7 4 2 1.5147710103035161
8 7 5 2 1.3951477101030352
8 8 2 2 0.8939514771010303
8 8 3 2 2.1089395147710106
8 8 4 2 2.22108939514771
8 8 5 2 1.982210893951477
8 9 2 2 1.1798221089395147
8 9 3 2 2.621798221089395
8 9 4 2 3.1062179822108944
8 9 5 2 2.7210621798221086
8 10 2 2 1.5872106217982214
8 10 3 2 3.2558721062179825
8 10 4 2 3.8625587210621797
8 10 5 2 3.468625587210622
8 11 2 2 1.9246862558721063
8 11 3 2 4.199246862558721
8 11 4 2 5.171992468625588
8 11 5 2 5.081719924686256
8 12 2 2 2.270817199246862
8 12 3 2 5.412708171992469
8 12 4 2 6.284127081719925
8 12 5 2 5.672841270817199
8 13 2 2 2.7967284127081724
8 13 3 2 6.887967284127082
8 13 4 2 7.758879672841271
8 13 5 2 7.437588796728412
8 14 2 2 3.5443758879672838
8 14 3 2 7.535443758879673
8 14 4 2 9.195354437588797
8 14 5 2 8.871953544375888
9 2 2 2 0.19871953544375887
9 2 3 2 0.1019871953544376
9 2 4 2 0.09101987195354438
9 2 5 2 0.08091019871953545
9 3 2 2 0.18080910198719535
9 3 3 2 0.26180809101987196
9 3 4 2 0.2526180809101987
9 3 5 2 0.242526180809102
9 4 2 2 0.302425261808091
9 4 3 2 0.4830242526180809
9 4 4 2 0.4848302425261808
9 4 5 2 0.4248483024252618
9 5 2 2 0.4442484830242526
9 5 3 2 0.8844424848302426
9 5 4 2 0.9088444248483024
9 5 5 2 0.8090884442484829
9 6 2 2 0.6380908844424849
9 6 3 2 1.2163809088444248
9 6 4 2 1.3621638090884443
9 6 5 2 1.2236216380908844
9 7 2 2 0.9122362163809089
9 7 3 2 1.8991223621638091
9 7 4 2 2.098991223621638
9 7 5 2 1.8209899122362163
9 8 2 2 1.1182098991223621
9 8 3 2 2.5511820989912235
9 8 4 2 2.965511820989912
9 8 5 2 2.539655118209899
9 9 2 2 1.445396551182099
9 9 3 2 3.354453965511821
9 9 4 2 3.8735445396551182
9 9 5 2 3.5387354453965507
9 10 2 2 1.9353873544539655
9 10 3 2 4.199353873544539
9 10 4 2 4.981993538735445
9 10 5 2 4.849819935387354
9 11 2 2 2.2184981993538737
9 11 3 2 5.242184981993539
9 11 4 2 6.7024218498199355
9 11 5 2 6.1370242184982
9 12 2 2 2.841370242184982
9 12 3 2 7.09841370242185
9 12 4 2 8.310984137024217
9 12 5 2 7.133109841370242
9 13 2 2 3.3113310984137025
9 13 3 2 8.393113310984138
9 13 4 2 9.38393113310984
9 13 5 2 9.413839311331099
9 14 2 2 4.284138393113311
9 14 3 2 10.032841383931133
9 14 4 2 11.78032841383931
9 14 5 2 10.367803284138393
10 2 2 2 0.22367803284138393
10 2 3 2 0.13223678032841385
10 2 4 2 0.11132236780328414
10 2 5 2 0.10111322367803284
10 3 2 2 0.23101113223678035
10 3 3 2 0.3423101113223678
10 3 4 2 0.3234231011132237
10 3 5 2 0.27323423101113226
10 4 2 2 0.3627323423101113
10 4 3 2 0.5836273234231011
10 4 4 2 0.645836273234231
10 4 5 2 0.5964583627323423
10 5 2 2 0.5759645836273234
10 5 3 2 1.1257596458362733
10 5 4 2 1.1712575964583627
10 5 5 2 0.9717125759645836
10 6 2 2 0.7097171257596459
10 6 3 2 1.4670971712575964
10 6 4 2 1.754670971712576
10 6 5 2 1.5575467097171258
10 7 2 2 0.9955754670971713
10 7 3 2 2.1499557546709718
10 7 4 2 2.4814995575467096
10 7 5 2 2.354814995575467
10 8 2 2 1.3935481499557545
10 8 3 2 3.023935481499558
10 8 4 2 3.600239354814996
10 8 5 2 3.06600239354815
10 9 2 2 1.7206600239354817
10 9 3 2 4.2872066002393545
10 9 4 2 4.802872066002394
10 9 5 2 4.448028720660024
10 10 2 2 2.3244802872066
10 10 3 2 5.763244802872066
10 10 4 2 6.337632448028721
10 10 5 2 5.363376324480287
10 11 2 2 2.763633763244803
10 11 3 2 7.007636337632448
10 11 4 2 7.8800763633763244
10 11 5 2 7.918800763633763
10 12 2 2 3.459188007636337
10 12 3 2 8.554591880076364
10 12 4 2 10.015545918800763
10 12 5 2 9.490155459188008
10 13 2 2 4.22490155459188
10 13 3 2 10.16224901554592
10 13 4 2 11.97162249015546
10 13 5 2 11.639716224901553
10 14 2 2 4.986397162249016
10 14 3 2 12.62986397162249
10 14 4 2 13.976298639716225
10 14 5 2 14.479762986397164
11 2 2 2 0.2947976298639716
11 2 3 2 0.17294797629863973
11 2 4 2 0.1617294797629864
11 2 5 2 0.12161729479762987
11 3 2 2 0.2612161729479763
11 3 3 2 0.41261216172947973
11 3 4 2 0.38412612161729487
11 3 5 2 0.33384126121617297
11 4 2 2 0.4433384126121617
11 4 3 2 0.7644333841261216
11 4 4 2 0.7376443338412613
11 4 5 2 0.6973764433384126
11 5 2 2 0.6169737644333841
11 5 3 2 1.246169737644334
11 5 4 2 1.3624616973764432
11 5 5 2 1.2636246169737644
11 6 2 2 0.9226362461697377
11 6 3 2 1.8592263624616974
11 6 4 2 2.058592263624617
11 6 5 2 1.9905859226362463
11 7 2 2 1.2599058592263623
11 7 3 2 2.7625990585922637
11 7 4 2 3.1876259905859228
11 7 5 2 2.6518762599058596
11 8 2 2 1.6265187625990587
11 8 3 2 3.9762651876259905
11 8 4 2 4.28976265187626
11 8 5 2 4.012897626518762
11 9 2 2 2.1001289762651876
11 9 3 2 5.181001289762651
11 9 4 2 6.081810012897627
11 9 5 2 5.710818100128977
11 10 2 2 2.8471081810012895
11 10 3 2 6.858471081810013
11 10 4 2 7.6285847108180995
11 10 5 2 7.416285847108181
11 11 2 2 3.3841628584710817
11 11 3 2 8.393841628584712
11 11 4 2 9.003938416285846
11 11 5 2 10.270039384162859
11 12 2 2 3.9227003938416285
11 12 3 2 10.069227003938416
11 12 4 2 12.330692270039386
11 12 5 2 12.693306922700394
11 13 2 2 5.016933069227004
11 13 3 2 12.85016933069227
11 13 4 2 15.338501693306924
11 13 5 2 15.873385016933069
11 14 2 2 6.1487338501693305
11 14 3 2 15.581487338501693
11 14 4 2 17.765814873385015
11 14 5 2 18.00765814873385
12 2 2 2 0.33007658148733854
12 2 3 2 0.2433007658148734
12 2 4 2 0.19243300765814872
12 2 5 2 0.1519243300765815
12 3 2 2 0.3215192433007658
12 3 3 2 0.4832151924330077
12 3 4 2 0.4848321519243301
12 3 5 2 0.4148483215192433
12 4 2 2 0.5241484832151925
12 4 3 2 0.9752414848321519
12 4 4 2 0.9297524148483215
12 4 5 2 0.7992975241484832
12 5 2 2 0.7379929752414849
12 5 3 2 1.5473799297524147
12 5 4 2 1.6354737992975243
12 5 5 2 1.4963547379929754
12 6 2 2 1.1349635473799298
12 6 3 2 2.4313496354737993
12 6 4 2 2.734313496354738
12 6 5 2 2.3273431349635474
12 7 2 2 1.5032734313496354
12 7 3 2 3.545032734313496
12 7 4 2 3.775450327343135
12 7 5 2 3.3477545032734315
12 8 2 2 2.0834775450327343
12 8 3 2 4.5308347754503275
12 8 4 2 5.1853083477545034
12 8 5 2 4.931853083477545
12 9 2 2 2.3793185308347757
12 9 3 2 6.363793185308348
12 9 4 2 6.993637931853084
12 9 5 2 6.6999363793185305
12 10 2 2 3.066999363793185
12 10 3 2 8.110669993637933
12 10 4 2 9.74110669993638
12 10 5 2 9.397411066999364
12 11 2 2 4.013974110669994
12 11 3 2 9.2001397411067
12 11 4 2 11.912001397411068
12 11 5 2 12.129120013974111
12 12 2 2 5.101291200139741
12 12 3 2 12.001012912001396
12 12 4 2 13.980010129120014
12 12 5 2 14.949800101291201
12 13 2 2 6.0394980010129125
12 13 3 2 14.880394980010129
12 13 4 2 18.3688039498001
12 13 5 2 17.783688039498003
12 14 2 2 7.19783688039498
12 14 3 2 18.73197836880395
12 14 4 2 21.13731978368804
12 14 5 2 21.901373197836882
13 2 2 2 0.41901373197836883
13 2 3 2 0.2641901373197837
13 2 4 2 0.20264190137319782
13 2 5 2 0.21202641901373198
13 3 2 2 0.37212026419013733
13 3 3 2 0.5837212026419014
13 3 4 2 0.565837212026419
13 3 5 2 0.43565837212026426
13 4 2 2 0.6043565837212026
13 4 3 2 1.076043565837212
13 4 4 2 1.090760435658372
13 4 5 2 0.9909076043565836
13 5 2 2 0.9499090760435658
13 5 3 2 1.909499090760436
13 5 4 2 1.9790949909076045
13 5 5 2 1.8597909499090761
13 6 2 2 1.2585979094990907
13 6 3 2 2.7325859790949907
13 6 4 2 3.19732585979095
13 6 5 2 2.7119732585979097
13 7 2 2 1.727119732585979
13 7 3 2 4.037271197325859
13 7 4 2 4.580372711973258
13 7 5 2 4.315803727119732
13 8 2 2 2.423158037271197
13 8 3 2 5.484231580372711
13 8 4 2 6.124842315803727
13 8 5 2 5.781248423158038
13 9 2 2 3.0978124842315804
13 9 3 2 7.410978124842315
13 9 4 2 8.474109781248423
13 9 5 2 7.864741097812485
13 10 2 2 3.888647410978125
13 10 3 2 9.558886474109782
13 10 4 2 10.8555888647411
13 10 5 2 11.03855588864741
13 11 2 2 4.670385558886474
13 11 3 2 11.626703855588865
13 11 4 2 13.906267038555889
13 11 5 2 14.279062670385558
13 12 2 2 5.9827906267038555
13 12 3 2 14.629827906267037
13 12 4 2 18.69629827906267
13 12 5 2 16.376962982790626
13 13 2 2 6.943769629827907
13 13 3 2 17.799437696298277
13 13 4 2 21.067994376962982
13 13 5 2 20.940679943769627
13 14 2 2 8.489406799437695
13 14 3 2 21.60489406799438
13 14 4 2 26.586048940679945
13 14 5 2 24.0758604894068
14 2 2 2 0.500758604894068
14 2 3 2 0.27500758604894066
14 2 4 2 0.24275007586048938
14 2 5 2 0.23242750075860488
14 3 2 2 0.432324275007586
14 3 3 2 0.6043232427500759
14 3 4 2 0.6560432324275007
14 3 5 2 0.606560432324275
14 4 2 2 0.6960656043232427
14 4 3 2 1.3069606560432325
14 4 4 2 1.3430696065604324
14 4 5 2 1.2634306960656043
14 5 2 2 1.032634306960656
14 5 3 2 1.9903263430696065
14 5 4 2 2.3499032634306958
14 5 5 2 1.983499032634307
14 6 2 2 1.559834990326343
14 6 3 2 3.5255983499032637
14 6 4 2 3.5752559834990323
14 6 5 2 3.48575255983499
14 7 2 2 1.9748575255983498
14 7 3 2 4.689748575255983
14 7 4 2 5.47689748575256
14 7 5 2 5.114768974857525
14 8 2 2 2.8111476897485748
14 8 3 2 6.728111476897486
14 8 4 2 7.827281114768976
14 8 5 2 6.98827281114769
14 9 2 2 3.369882728111477
14 9 3 2 8.683698827281114
14 9 4 2 9.746836988272811
14 9 5 2 9.197468369882728
14 10 2 2 4.791974683698827
14 10 3 2 11.087919746836988
14 10 4 2 12.950879197468371
14 10 5 2 12.649508791974684
14 11 2 2 5.716495087919746
14 11 3 2 14.447164950879197
14 11 4 2 17.00447164950879
14 11 5 2 14.490044716495088
14 12 2 2 6.48490044716495
14 12 3 2 16.844849004471648
14 12 4 2 19.158448490044716
14 12 5 2 21.58158448490045
14 13 2 2 8.545815844849004
14 13 3 2 20.63545815844849
14 13 4 2 25.02635458158448
14 13 5 2 24.400263545815843
14 14 2 2 9.224002635458158
14 14 3 2 27.862240026354584
14 14 4 2 33.16862240026355
14 14 5 2 31.06168622400263
2 2 2 3 0.3306168622400263
2 2 3 3 0.003306168622400263
2 2 4 3 0.010033061686224002
2 2 5 3 0.010100330616862241
2 3 2 3 0.010101003306168622
2 3 3 3 0.020101010033061684
2 3 4 3 0.020201010100330617
2 3 5 3 0.010202010101003307
2 4 2 3 0.03010202010101003
2 4 3 3 0.0403010202010101
2 4 4 3 0.0304030102020101
2 4 5 3 0.0403040301020201
2 5 2 3 0.050403040301020205
2 5 3 3 0.0705040304030102
2 5 4 3 0.0607050403040301
2 5 5 3 0.050607050403040296
2 6 2 3 0.10050607050403042
2 6 3 3 0.1310050607050403
2 6 4 3 0.1013100506070504
2 6 5 3 0.0910131005060705
2 7 2 3 0.1609101310050607
2 7 3 3 0.1816091013100506
2 7 4 3 0.16181609101310052
2 7 5 3 0.12161816091013102
2 8 2 3 0.23121618160910132
2 8 3 3 0.362312161816091
2 8 4 3 0.28362312161816094
2 8 5 3 0.19283623121618162
2 9 2 3 0.34192836231216184
2 9 3 3 0.4934192836231216
2 9 4 3 0.37493419283623125
2 9 5 3 0.30374934192836234
2 10 2 3 0.43303749341928366
2 10 3 3 0.6343303749341929
2 10 4 3 0.5163433037493419
2 10 5 3 0.4251634330374934
2 11 2 3 0.644251634330375
2 11 3 3 0.9364425163433038
2 11 4 3 0.7893644251634331
2 11 5 3 0.5978936442516344
2 12 2 3 0.8259789364425163
2 12 3 3 1.178259789364425
2 12 4 3 0.9017825978936443
2 12 5 3 0.6490178259789364
2 13 2 3 0.8864901782597895
2 13 3 3 1.5188649017825981
2 13 4 3 1.4551886490178259
2 13 5 3 0.9945518864901782
2 14 2 3 1.2499455188649018
2 14 3 3 1.8724994551886491
2 14 4 3 1.7787249945518864
2 14 5 3 1.3877872499455188
3 2 2 3 0.03387787249945519
3 2 3 3 0.020338778724994552
3 2 4 3 0.010203387787249945
3 2 5 3 0.0101020338778725
3 3 2 3 0.04010102033877873
3 3 3 3 0.020401010203387786
3 3 4 3 0.05020401010203388
3 3 5 3 0.04050204010102034
3 4 2 3 0.0604050204010102
3 4 3 3 0.1206040502040101
3 4 4 3 0.0912060405020401
3 4 5 3 0.0609120604050204
3 5 2 3 0.1306091206040502
3 5 3 3 0.20130609120604048
3 5 4 3 0.1620130609120604
3 5 5 3 0.1216201306091206
3 6 2 3 0.2212162013060912
3 6 3 3 0.3222121620130609
3 6 4 3 0.3532221216201306
3 6 5 3 0.25353222121620134
3 7 2 3 0.302535322212162
3 7 3 3 0.5430253532221216
3 7 4 3 0.5554302535322212
3 7 5 3 0.4155543025353222
3 8 2 3 0.42415554302535324
3 8 3 3 0.8142415554302534
3 8 4 3 0.8181424155543026
3 8 5 3 0.778181424155543
3 9 2 3 0.6077818142415554
3 9 3 3 1.3060778181424155
3 9 4 3 1.373060778181424
3 9 5 3 1.0337306077818142
3 10 2 3 0.8403373060778182
3 10 3 3 1.858403373060778
3 10 4 3 1.8385840337306079
3 10 5 3 1.3883858403373062
3 11 2 3 1.0138838584033731
3 11 3 3 2.5701388385840334
3 11 4 3 2.8557013883858406
3 11 5 3 2.3085570138838585
3 12 2 3 1.6230855701388385
3 12 3 3 3.566230855701389
3 12 4 3 3.555662308557014
3 12 5 3 3.1455566230855703
3 13 2 3 2.0114555662308558
3 13 3 3 5.000114555662309
3 13 4 3 4.4700011455566235
3 13 5 3 3.8947000114555665
3 14 2 3 2.2889470001145558
3 14 3 3 6.212889470001146
3 14 4 3 6.682128894700011
3 14 5 3 5.126821288947
4 2 2 3 0.07126821288947
4 2 3 3 0.040712682128894694
4 2 4 3 0.020407126821288948
4 2 5 3 0.010204071268212888
4 3 2 3 0.07010204071268213
4 3 3 3 0.07070102040712682
4 3 4 3 0.08070701020407127
4 3 5 3 0.07080707010204071
4 4 2 3 0.12070807070102042
4 4 3 3 0.21120708070701022
4 4 4 3 0.19211207080707013
4 4 5 3 0.2119211207080707
4 5 2 3 0.1821192112070807
4 5 3 3 0.4318211921120708
4 5 4 3 0.3843182119211207
4 5 5 3 0.34384318211921117
4 6 2 3 0.3034384318211921
4 6 3 3 0.7130343843182119
4 6 4 3 0.7471303438431821
4 6 5 3 0.6174713034384318
4 7 2 3 0.5161747130343843
4 7 3 3 1.3351617471303439
4 7 4 3 1.1433516174713034
4 7 5 3 1.091433516174713
4 8 2 3 0.7109143351617472
4 8 3 3 1.9171091433516176
4 8 4 3 2.159171091433516
4 8 5 3 1.741591710914335
4 9 2 3 0.9474159171091433
4 9 3 3 2.7294741591710916
4 9 4 3 2.907294741591711
4 9 5 3 2.549072947415917
4 10 2 3 1.455490729474159
4 10 3 3 4.124554907294741
4 10 4 3 4.451245549072947
4 10 5 3 4.03451245549073
4 11 2 3 1.8903451245549072
4 11 3 3 5.088903451245549
4 11 4 3 5.610889034512455
4 11 5 3 5.376108890345124
4 12 2 3 2.203761088903451
4 12 3 3 7.9420376108890345
4 12 4 3 7.65942037610889
4 12 5 3 6.916594203761089
4 13 2 3 2.8491659420376108
4 13 3 3 8.658491659420376
4 13 4 3 11.816584916594204
4 13 5 3 10.238165849165942
4 14 2 3 4.082381658491659
4 14 3 3 13.730823816584916
4 14 4 3 13.66730823816585
4 14 5 3 12.136673082381657
5 2 2 3 0.17136673082381657
5 2 3 3 0.05171366730823816
5 2 4 3 0.06051713667308238
5 2 5 3 0.030605171366730827
5 3 2 3 0.0903060517136673
5 3 3 3 0.16090306051713668
5 3 4 3 0.16160903060517134
5 3 5 3 0.1416160903060517
5 4 2 3 0.1814161609030605
5 4 3 3 0.38181416160903064
5 4 4 3 0.3438181416160903
5 4 5 3 0.2834381814161609
5 5 2 3 0.2628343818141616
5 5 3 3 0.7926283438181416
5 5 4 3 0.7579262834381814
5 5 5 3 0.6675792628343818
5 6 2 3 0.4866757926283438
5 6 3 3 1.4448667579262835
5 6 4 3 1.474448667579263
5 6 5 3 1.1847444866757926
5 7 2 3 0.661847444866758
5 7 3 3 2.1066184744486676
5 7 4 3 2.1810661847444868
5 7 5 3 1.9918106618474447
5 8 2 3 0.9299181066184744
5 8 3 3 3.5192991810661844
5 8 4 3 3.9851929918106617
5 8 5 3 3.0898519299181064
5 9 2 3 1.660898519299181
5 9 3 3 4.926608985192992
5 9 4 3 5.37926608985193
5 9 5 3 5.20379266089852
5 10 2 3 1.7420379266089854
5 10 3 3 6.73742037926609
5 10 4 3 8.57737420379266
5 10 5 3 7.505773742037928
5 11 2 3 2.9450577374203792
5 11 3 3 9.959450577374204
5 11 4 3 11.099594505773744
5 11 5 3 9.510995945057738
5 12 2 3 3.8351099594505773
5 12 3 3 11.808351099594507
5 12 4 3 14.218083510995946
5 12 5 3 13.45218083510996
5 13 2 3 4.7045218083511
5 13 3 3 18.33704521808351
5 13 4 3 22.633370452180834
5 13 5 3 18.21633370452181
5 14 2 3 4.542163337045219
5 14 3 3 21.275421633370453
5 14 4 3 27.112754216333705
5 14 5 3 24.61112754216334
6 2 2 3 0.3161112754216334
6 2 3 3 0.08316111275421634
6 2 4 3 0.07083161112754216
6 2 5 3 0.060708316111275425
6 3 2 3 0.14060708316111276
6 3 3 3 0.25140607083161115
6 3 4 3 0.2225140607083161
6 3 5 3 0.21222514060708317
6 4 2 3 0.28212225140607083
6 4 3 3 0.6028212225140607
6 4 4 3 0.6960282122251406
6 4 5 3 0.5069602821222514
6 5 2 3 0.4550696028212225
6 5 3 3 1.1845506960282122
6 5 4 3 1.251845506960282
6 5 5 3 1.0925184550696028
6 6 2 3 0.6809251845506961
6 6 3 3 2.226809251845507
6 6 4 3 2.332268092518455
6 6 5 3 1.9933226809251847
6 7 2 3 1.129933226809252
6 7 3 3 3.3312993322680926
6 7 4 3 3.453312993322681
6 7 5 3 3.194533129933227
6 8 2 3 1.5019453312993323
6 8 3 3 5.645019453312994
6 8 4 3 6.89645019453313
6 8 5 3 5.428964501945331
6 9 2 3 1.9842896450194534
6 9 3 3 7.8198428964501945
6 9 4 3 9.228198428964502
6 9 5 3 8.922281984289645
6 10 2 3 3.139222819842896
6 10 3 3 11.44139222819843
6 10 4 3 12.954413922281983
6 10 5 3 12.06954413922282
6 11 2 3 3.7406954413922278
6 11 3 3 15.067406954413922
6 11 4 3 19.41067406954414
6 11 5 3 15.914106740695443
6 12 2 3 5.949141067406954
6 12 3 3 18.89949141067407
6 12 4 3 27.368994914106743
6 12 5 3 22.033689949141067
6 13 2 3 6.08033689949141
6 13 3 3 31.42080336899491
6 13 4 3 32.25420803368995
6 13 5 3 32.0425420803369
6 14 2 3 8.74042542080337
6 14 3 3 30.497404254208032
6 14 4 3 43.48497404254208
6 14 5 3 42.574849740425414
7 2 2 3 0.5157484974042541
7 2 3 3 0.13515748497404254
7 2 4 3 0.14135157484974042
7 2 5 3 0.1014135157484974
7 3 2 3 0.18101413515748496
7 3 3 3 0.42181014135157485
7 3 4 3 0.36421810141351574
7 3 5 3 0.3236421810141351
7 4 2 3 0.3632364218101414
7 4 3 3 0.9736323642181014
7 4 4 3 1.019736323642181
7 4 5 3 0.8001973632364218
7 5 2 3 0.6280019736323642
7 5 3 3 1.9362800197363237
7 5 4 3 1.9293628001973633
7 5 5 3 1.9292936280019737
7 6 2 3 0.9792929362800197
7 6 3 3 3.0597929293628
7 6 4 3 3.540597929293628
7 6 5 3 3.3154059792929367
7 7 2 3 1.7431540597929294
7 7 3 3 5.347431540597929
7 7 4 3 5.743474315405979
7 7 5 3 5.137434743154061
7 8 2 3 2.1413743474315408
7 8 3 3 7.571413743474316
7 8 4 3 9.275714137434743
7 8 5 3 8.202757141374347
7 9 2 3 2.8920275714137436
7 9 3 3 12.318920275714138
7 9 4 3 14.133189202757142
7 9 5 3 15.981331892027573
7 10 2 3 3.819813318920276
7 10 3 3 15.618198133189203
7 10 4 3 21.63618198133189
7 10 5 3 18.81636181981332
7 11 2 3 5.4981636181981335
7 11 3 3 23.80498163618198
7 11 4 3 36.488049816361816
7 11 5 3 28.19488049816362
7 12 2 3 6.861948804981637
7 12 3 3 32.558619488049814
7 12 4 3 43.385586194880496
7 12 5 3 38.03385586194881
7 13 2 3 9.110338558619489
7 13 3 3 41.97110338558619
7 13 4 3 54.25971103385586
7 13 5 3 53.932597110338556
7 14 2 3 12.429325971103385
7 14 3 3 54.70429325971103
7 14 4 3 88.57704293259711
7 14 5 3 79.03577042932596
8 2 2 3 0.9503577042932596
8 2 3 3 0.2395035770429326
8 2 4 3 0.16239503577042932
8 2 5 3 0.1216239503577043
